molecule_chembl_id,standard_value,canonical_smiles
CHEMBL1762311,3390.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(O)c2ccc(Br)cc2)CC1
CHEMBL1762312,130.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2)c2ccc(Br)cc2)CC1
CHEMBL1762313,30.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(Br)cc2)CC1
CHEMBL1762314,40.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C2(c3ccc(C(F)(F)F)cc3)Cc3ccccc3O2)CC1
CHEMBL1762315,30.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C2(c3ccc(C(F)(F)F)cc3)Oc3ccccc3O2)CC1
CHEMBL1762316,50.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762317,100.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2C#N)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762318,50.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C#N)c2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762319,120.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccc2Cl)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762320,60.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)c2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762324,40.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(F)c2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762326,140.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccn2)c2ccc(Br)cc2)CC1
CHEMBL1762327,970.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccnc2)c2ccc(Br)cc2)CC1
CHEMBL1762329,190.0,Cc1cccnc1OC(c1ccc(Br)cc1)C1CCN(C(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1
CHEMBL1762330,140.0,Cc1ccnc(OC(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1
CHEMBL1762331,3800.0,Cc1ccc(OC(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)nc1
CHEMBL1762332,220.0,Cc1cccc(OC(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1
CHEMBL1762333,60.0,Cc1cccnc1OC(c1ccc(C(F)(F)F)cc1)C1CCN(C(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1
CHEMBL1762334,50.0,Cc1ccnc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1
CHEMBL1762335,40.0,Cc1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1
CHEMBL1762336,140.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ncccc2Cl)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762337,70.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cc(Cl)ccn2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762338,20.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762339,30.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL1762463,10.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(Cl)n2)c2ccc(S(C)(=O)=O)cc2)CC1
CHEMBL1762464,30.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2ccccn2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762466,130.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C(F)(F)F)n2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762467,40.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccc(C#N)n2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1762468,1050.0,COC(=O)c1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1
CHEMBL1784384,15.85,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784385,0.3548,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1
CHEMBL1784386,2238.72,Cc1nc2ccccc2n1C1CC2CCC(C1)C2NCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1
CHEMBL1784387,3162.28,Cc1nc2ccccc2n1C1CC2CCC(C1)N2C(=O)CC1(c2ccccc2)CCN(C(=O)c2ccccc2C(=O)O)CC1
CHEMBL1784388,1778.28,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CC(=O)C1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1
CHEMBL1784389,3162.28,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(Nc2ccccc2)C3)(c2ccccc2)CC1
CHEMBL1784390,3162.28,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(NCc2ccccc2)C3)(c2ccccc2)CC1
CHEMBL1784391,2511.89,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(N2C(=O)c4ccccc4C2=O)C3)(c2ccccc2)CC1
CHEMBL1784394,3162.28,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2c(=O)[nH]c4ccccc42)C3)(c2ccccc2)CC1
CHEMBL1784395,398.11,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2cnc4ccccc42)C3)(c2ccccc2)CC1
CHEMBL1784396,257.04,Nc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784397,251.19,CNc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784398,100.0,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2c(C(F)(F)F)nc4ccccc42)C3)(c2ccccc2)CC1
CHEMBL1784399,1584.89,Cc1nc2cc(S(C)(=O)=O)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784400,10.0,Cc1nc2cc(F)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784401,19.95,Cc1nc2cccnc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784402,251.19,COc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784403,1995.26,CCOc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784404,8.913,CCc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
CHEMBL1784478,177.83,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)cc2)CC1
CHEMBL1784479,15.85,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1
CHEMBL1784480,31.62,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(F)c(F)c2)CC1
CHEMBL1784481,5.012,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(Cl)c2)CC1
CHEMBL1784482,3162.28,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1784483,17.78,COc1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1
CHEMBL1813457,1148000.0,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1
CHEMBL1813454,98000.0,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1
CHEMBL1813453,10000000.0,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCC(C)O)cc2)cc1
CHEMBL1813452,316000.0,CCCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2
CHEMBL1813451,35000.0,CCCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2
CHEMBL1813450,3900.0,CCCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2
CHEMBL1813449,21000.0,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2
CHEMBL1813448,112000.0,CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813447,178000.0,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2
CHEMBL1813446,295000.0,CCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813445,1862000.0,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4C)cc2)cc1
CHEMBL1813444,10000000.0,CN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813443,129000.0,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813442,537000.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813441,302000.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCOCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813440,5200.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813439,13000.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813438,66000.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813437,10000000.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813436,229000.0,CCCCN1C(=O)[C@@H]([C@H](O)C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
CHEMBL1813435,1400.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(NS(C)(=O)=O)cc3)cc1)CC2
CHEMBL1813433,3500.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(N)(=O)=O)cc3)cc1)CC2
CHEMBL1813432,7400.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2
CHEMBL1813270,2800.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(O)cc3)cc1)CC2
CHEMBL1813269,7100.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(OC)cc3)cc1)CC2
CHEMBL1813458,270000.0,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)C(F)(F)F)cc2)cc1
CHEMBL3215636,640000.0,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN(C)C)cc2)cc1
CHEMBL3216516,750000.0,CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCN)cc2)cc1
CHEMBL1813434,34000.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(S(C)(=O)=O)cc3)cc1)CC2
CHEMBL1813271,39000.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(N)=O)cc3)cc1)CC2
CHEMBL1817909,6530.0,CCCCCCCC/C=C/c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCC2
CHEMBL1817910,7800.0,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCC2
CHEMBL1817911,10010.0,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCCC2
CHEMBL1817912,4600.0,CCCCCCCC/C=C/c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCCC2
CHEMBL1817913,15240.0,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCCC2
CHEMBL1817914,8400.0,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCCCC2
CHEMBL1817915,48090.0,CCCCCCCC/C=C/c1c(C)c(/C=C/CCCCCCCC)c2[n+](c1C)CCCCC2
CHEMBL1817916,37610.0,CCCCCCCCCCc1c(C)c(CCCCCCCCCC)c2[n+](c1C)CCCCC2
CHEMBL964,23661.0,CCN(CC)C(=S)SSC(=S)N(CC)CC
CHEMBL17157,1103.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL1910166,1000.0,N#Cc1cccc(C(=O)NCCCN2CCC(COCc3ccc(F)cc3)CC2)c1
CHEMBL1910167,2850.0,COc1ccc(OC)c(S(=O)(=O)N2CCC(CN3CCC(Cc4ccc(F)cc4)CC3)CC2)c1
CHEMBL1910168,1300.0,COc1ccc(C)cc1S(=O)(=O)N1CCC(CN2CCC(c3ccc(F)cc3)CC2)CC1
CHEMBL1927007,1586.0,Cc1ccncc1CN(c1ccc(N2CCOCC2)cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1
CHEMBL1927008,0.3,COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1
CHEMBL1926905,7.0,Cc1ccncc1CN(c1ccccc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2C)CC1
CHEMBL1926904,0.98,Cc1ccncc1CN(c1ccc(OCC(N)=O)cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2C)CC1
CHEMBL1926903,130.0,Cc1ccncc1CN(c1ccc([S+](C)[O-])cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)ncnc2C)CC1
CHEMBL1926902,1.3,COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1
CHEMBL1926901,0.8,COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1
CHEMBL1926900,0.6,COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1
CHEMBL1926899,0.09,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C(=O)NC(C)C)nc3C)CC2)cc1
CHEMBL1926898,0.3,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1
CHEMBL1926897,1.6,COc1ccc(N(Cc2cccnc2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1
CHEMBL1926895,40.0,COc1ccc(N(Cc2cnccc2C)C2CCN([C@@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1
CHEMBL1926896,0.3,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1
CHEMBL1926894,1.5,COc1ccc(N(Cc2cccnc2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1
CHEMBL1926893,0.2,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1
CHEMBL1926892,12.3,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3cnc(Cl)cc3C)CC2)cc1
CHEMBL1926891,0.7,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ccnc3Cl)CC2)cc1
CHEMBL1926890,2.4,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ccnc3C)CC2)cc1
CHEMBL1926889,7.0,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cncc3C)CC2)cc1
CHEMBL1926888,10.9,COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ncnc3C)CC2)cc1
CHEMBL1926887,12.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(C#N)cc2)CC1
CHEMBL1926886,3.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL1926885,2.0,COc1ccc(N(Cc2cccc(C#N)c2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1
CHEMBL1926884,3.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1926883,8.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(Br)cc2)CC1
CHEMBL1926882,387.0,COc1cccc(CN(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1
CHEMBL1926880,30.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(Cl)c2)c2ccc(Br)cc2)CC1
CHEMBL1926878,11.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(Oc3ccc(C(=O)O)cc3)cc2)CC1
CHEMBL1926877,116.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(C(=O)N(C)C)cc2)CC1
CHEMBL1926876,90.0,COC(=O)c1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1
CHEMBL1926875,19.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(C#N)cc2)CC1
CHEMBL1926874,26.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL1926873,50.0,COc1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1
CHEMBL1926872,34.0,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2ccccc2)c2ccc(C(F)(F)F)cc2)CC1
CHEMBL1927009,0.3,COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1
CHEMBL1927010,0.7,COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1
CHEMBL1944776,7300.0,N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)N2CCC2)C[C@@H]1CS(=O)(=O)c1ccccc1
CHEMBL1944778,810.0,CC(C)N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)N2CCC2)C[C@@H]1CS(=O)(=O)c1ccccc1
CHEMBL1951909,3700.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951906,1.1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951908,0.1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1
CHEMBL1951898,1.6,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1
CHEMBL1951899,8.9,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1
CHEMBL1951892,363.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(C)CC2)CC1
CHEMBL1951893,5.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1
CHEMBL1951894,3.1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1
CHEMBL1951895,229.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(C(C)=O)CC2)CC1
CHEMBL1951896,39.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951897,15.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(=O)(=O)CC)CC2)CC1
CHEMBL1951900,339.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C)CC2)CC1
CHEMBL1951901,162.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(Cc3ccccc3)CC2)CC1
CHEMBL1951902,83.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1
CHEMBL1951903,126.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C)CC2)CC1
CHEMBL1951904,8.9,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1
CHEMBL1951905,37.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(C(C)=O)CC2)CC1
CHEMBL1951907,2.4,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC)CC2)CC1
CHEMBL1949696,5.4,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1
CHEMBL1951910,794.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(S(C)(=O)=O)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951911,5.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(OC)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951912,0.68,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951913,0.44,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951914,0.26,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951915,0.69,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951916,0.1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951917,0.55,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951918,3.5,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1952100,0.1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1
