,molecule_chembl_id,canonical_smiles,pIC50
1384,CHEMBL509298,O=C(c1ccccc1)N1CCCC(CCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,6.350003492533959
1385,CHEMBL440465,O=C(c1ccccc1)N1CCCC(CCCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)(c2ccc(Cl)c(Cl)c2)C1,5.800000874803203
1386,CHEMBL454841,NC(=O)C1(Nc2ccccc2)CCN(CCCC2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,4.499999953328896
1387,CHEMBL495297,O=C1NCN(c2ccccc2)C12CCN(CCCC1(c3ccc(Cl)c(Cl)c3)CCN(Cc3ccco3)C1)CC2,5.280000380871156
1388,CHEMBL522493,O=C(c1ccco1)N1CCC(CCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,6.850011543508524
1389,CHEMBL444915,CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(Cl)c(Cl)c4)CCN(C(=O)c4ccco4)C3)CC2)C1=O,5.149999867728904
1390,CHEMBL507223,O=C(c1ccco1)N1CCC(CCCN2CCC3(CC2)C(=O)NC(=O)N3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,4.499999953328896
1391,CHEMBL493884,O=C(c1ccco1)N1CCC(CCCN2CCC3(CC2)C(=O)NCN3C2CCCCC2)(c2ccc(Cl)c(Cl)c2)C1,4.499999953328896
1392,CHEMBL495298,O=C(c1ccco1)N1CCC(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccccc2)C1,5.030000139977383
1393,CHEMBL521699,O=C(c1ccco1)N1CCC(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,5.829999526735649
1394,CHEMBL449125,O=C1CC(CCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,5.990001269951939
1395,CHEMBL495291,O=C1CC(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,5.030000139977383
1396,CHEMBL502593,O=C1NCN(c2ccccc2)C12CCN(CCOC1(c3ccc(Cl)c(Cl)c3)CCN(S(=O)(=O)c3ccccc3)C1)CC2,4.6899999882307535
1397,CHEMBL521529,O=C(C1CCCC1)N1CCC(OCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,5.32000008377078
1398,CHEMBL522158,O=C(c1ccco1)N1CCC(OCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,5.40000018605658
1399,CHEMBL448199,O=C1NCN(c2ccccc2)C12CCN(CCOC1(c3ccc(Cl)c(Cl)c3)CCN(S(=O)(=O)c3ccccc3)CC1)CC2,5.620000528471499
1400,CHEMBL3084501,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(c2ccc(Cl)c(Cl)c2)CCN(C(=O)OC(C)(C)C)C1,6.109998386815364
1401,CHEMBL501077,O=C1NCN(c2ccccc2)C12CCN(CCCC1(c3ccc(Cl)c(Cl)c3)CN(S(=O)(=O)c3ccccc3)C1)CC2,5.039999923502186
1402,CHEMBL519317,C=C(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@H]4[C@@H](C)CC(=O)[C@H]4/C(C=O)=C\C[C@H]3[C@H]12,5.045757490560675
1403,CHEMBL484427,C=C(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C[C@H]4[C@@H](C)C[C@@]5(O)OC/C(=C/C[C@H]3[C@H]12)[C@@H]45,4.494850021680094
1404,CHEMBL459020,COC1C(=O)OC(C)c2c(O)c(O)c3c(c21)CCC(C)(C)O3,3.812479279163537
1405,CHEMBL512035,CC1OC(=O)C=C2C3=C(OC(C)(C)CC3)C(=O)C(O)=C21,4.6777807052660805
1428,CHEMBL470510,CC(C)C[C@H](C(=O)O)N1C[C@H](CN2CCC(CCS(=O)(=O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.04599883231843
1430,CHEMBL471920,CC(C)C[C@H](C(=O)O)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.301029995663981
1450,CHEMBL520091,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,9.638083381331356
1451,CHEMBL449758,CCc1nc(Cc2ccccc2)oc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2ccccc2)CC1,9.051000545973046
1452,CHEMBL471251,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2ccccc2)CC1,9.119015009513246
1453,CHEMBL480890,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@H](CC(C)C)C(=O)O)C[C@@H]2c2ccccc2)CC1,9.0
1460,CHEMBL516027,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cn4cccnc4n3)CC2)[C@@H](c2cccc(F)c2)C1,6.698991719603
1469,CHEMBL511634,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)no3)CC2)[C@@H](c2ccccc2)C1,9.097018600202498
1470,CHEMBL471542,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)on3)CC2)[C@@H](c2ccccc2)C1,8.92118081690115
1474,CHEMBL499483,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(C(F)(F)c4ccccc4)n[nH]3)CC2)[C@@H](c2ccccc2)C1,8.6779875614176
1475,CHEMBL465416,CCn1nc(C(C)(C)c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,8.161025045044532
1479,CHEMBL464132,Cn1nnc(-c2ccc(CCCC3(O)CCN(C[C@H]4CN(CC5CCCCC5)C[C@@H]4c4ccccc4)CC3)cc2)n1,9.398048595866479
1480,CHEMBL468150,C=C(Cc1ccccc1)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,8.444059562181488
1489,CHEMBL471909,CC(C)C[C@H](C(=O)O)N1C[C@H](CN2CCC(CCSc3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.097018600202498
1491,CHEMBL455073,O=C(O)[C@@H](CC1CCCCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,9.523023534240473
1492,CHEMBL504250,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(OCCO)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,8.432033093176846
1499,CHEMBL511493,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,9.638083381331356
1500,CHEMBL500631,CCc1nc(Cc2ccccc2)[nH]c1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2ccccc2)CC1,9.243972787026559
1501,CHEMBL472412,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2ccccc2)C1,9.221993538576491
1503,CHEMBL474838,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3nnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,7.921180816901152
1513,CHEMBL499793,CC(C)(c1ccccc1)c1cc(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)[nH]n1,7.938924676370208
1623,CHEMBL495654,C/C=C(\C)[C@@H]1CC[C@@H]2C[C@H](C)C[C@H](C)[C@H]2[C@@H]1/C(O)=C1/C(=O)N[C@H](C[C@](C)(O)C(=O)O)C1=O,5.920818753952375
1624,CHEMBL495854,C/C=C(\C)[C@@H]1CC[C@@H]2C[C@H](C)C[C@H](C)[C@H]2[C@@H]1/C(O)=C1/C(=O)N[C@H](C[C@@](C)(O)C(=O)O)C1=O,4.102372908709558
1625,CHEMBL452864,C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,5.522878745280337
1626,CHEMBL517893,Cc1ccnc(C)c1C(=O)N1CCC(N(C)C2CN(C(c3ccccc3)c3ccccc3)C2)CC1,7.619788758288394
1627,CHEMBL458351,Cc1ccnc(C)c1C(=O)N1CCC(N2CC3CCC(C2)N3C(c2ccccc2)c2ccccc2)CC1,6.504455662453552
1628,CHEMBL514749,Cc1ccnc(C)c1C(=O)N1CCC(N2C3CCC2CN(C(c2ccccc2)c2ccccc2)C3)CC1,7.3872161432802645
1629,CHEMBL459985,Cc1ccnc(C)c1C(=O)N1CC(N(C)C2CCN(C(c3ccccc3)c3ccccc3)CC2)C1,6.991399828238082
1630,CHEMBL459986,Cc1ccnc(C)c1C(=O)NCCN1CCCC(CC(c2ccccc2)c2ccccc2)C1,7.251811972993799
1631,CHEMBL471844,CC(=O)NC(c1ccccc1)C1CN(C2CCN(C(=O)c3c(C)cccc3C)CC2)C1,5.603800652904264
1632,CHEMBL471403,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(CNC(=O)C3CC3)(Cc3ccccc3)CC2)CC1,6.838631997765025
1633,CHEMBL481068,Cc1cccc(C)c1C(=O)N1[C@H]2CC[C@@H]1C[C@@H](N1CC[C@@H](N(Cc3ccccc3)C(=O)C3CC3)C1)C2,9.0
1634,CHEMBL471623,Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,9.0
1635,CHEMBL470578,Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,5.910094888560602
1636,CHEMBL472260,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(Cc3ccccc3)C(=O)C3CCC3)CC2)CC1,8.522878745280337
1637,CHEMBL472464,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)C(=O)C3CC3)CC2)CC1,9.301029995663981
1638,CHEMBL471218,Cc1cccc(C)c1C(=O)N1CCC(N2CC(N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,5.236572006437063
1641,CHEMBL515193,CCN(C(=O)NCc1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,11.522878745280337
1642,CHEMBL460845,CCN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,10.301029995663981
1643,CHEMBL457043,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,10.154901959985743
1644,CHEMBL461687,CCN(C(=O)NCc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,9.795880017344075
1646,CHEMBL459384,CCN(C(=O)Cc1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,9.468521082957745
1647,CHEMBL456226,CCN(C(=O)Cc1ccc(C(F)(F)F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,9.318758762624412
1648,CHEMBL461690,CCN(C(=O)Cc1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,9.0268721464003
1649,CHEMBL457044,CCN(C(=O)Cc1cccc(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.812479279163536
1650,CHEMBL469724,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.698970004336019
1651,CHEMBL457960,CCN(C(=O)Cc1ccc(Cl)cc1Cl)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.63264407897398
1652,CHEMBL461689,CCN(C(=O)OCc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.500312917381596
1653,CHEMBL459567,CCN(C(=O)Oc1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.468521082957745
1654,CHEMBL518640,CCN(C(=O)Oc1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.440093374963887
1655,CHEMBL458157,CCN(C(=O)Cc1ccc(C)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.424812155072338
1656,CHEMBL460628,CCN(C(=O)c1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.316052869248487
1657,CHEMBL518794,CCN(C(=O)Cc1ccc(OC)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,8.301029995663981
1658,CHEMBL459571,Cc1nnc(C(C)C)n1C1CCN(CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)CC1,8.1249387366083
1659,CHEMBL514410,CCN(C(=O)Cc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.872895201635193
1660,CHEMBL456019,CCN(C(=O)Cc1ccc(OC)cc1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,7.853871964321762
1661,CHEMBL456224,CCN(C(=O)Cc1ccccc1OC)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.747146969020107
1662,CHEMBL459599,Cc1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,7.669586226650809
1663,CHEMBL460629,CCN(C(=O)c1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.5968794788241825
1664,CHEMBL459378,CCN(C(=O)c1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.4723700991286615
1665,CHEMBL469542,Cc1nnc(C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.425968732272281
1666,CHEMBL460630,COc1ccc(CC(=O)NC2CCN(CC[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)cc1,7.318758762624412
1667,CHEMBL518326,CCN(C(=O)c1ccc(OC)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.1911141326401875
1668,CHEMBL460008,CCN(C(=O)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.133712660915805
1669,CHEMBL459600,CC(C)c1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,7.024108863598207
1670,CHEMBL460217,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,6.4179366370882915
1671,CHEMBL459598,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2nnc(CN(C)C)o2)CC1,6.267606240177032
1672,CHEMBL516939,Cc1nnc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)o1,5.733063088840827
1673,CHEMBL460009,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,5.636388020107856
1674,CHEMBL461688,CCN(C(=O)N(C)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,5.191789027075778
1675,CHEMBL456425,CCN(C(=O)C(C)(C)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,4.6020599913279625
1676,CHEMBL604375,CC(=O)N1CCC(CCN2C[C@H]3CN(C(=O)c4c(C)ncnc4C)C[C@H]3C2)(c2cccc(F)c2)CC1,6.301029995663981
1678,CHEMBL596299,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)C)CC3)C[C@@H]2C1,6.991399828238082
1680,CHEMBL595760,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@@H]2C1,7.229147988357855
1683,CHEMBL595559,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)CC(C)(C)C)CC3)C[C@@H]2C1,6.4698003017969175
1684,CHEMBL595570,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)CO)CC3)C[C@@H]2C1,6.777283528852417
1686,CHEMBL595584,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@@H]2C1,7.823908740944319
1688,CHEMBL596519,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1,6.935542010773082
1690,CHEMBL595610,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1,7.337242168318426
1692,CHEMBL594914,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,6.616184634019569
1694,CHEMBL595902,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,7.161150909262744
1696,CHEMBL596081,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCCC4)C3)C[C@@H]2C1,7.173925197299173
1698,CHEMBL603325,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)CC4CCCC4)C3)C[C@@H]2C1,7.552841968657781
1700,CHEMBL604070,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@@H]2C1,7.259637310505756
1702,CHEMBL605727,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,7.568636235841013
1704,CHEMBL604680,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)CO)C3)C[C@@H]2C1,7.251811972993799
1706,CHEMBL594208,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(S(=O)(=O)C4CCCC4)C3)C[C@@H]2C1,7.568636235841013
1708,CHEMBL592940,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,7.552841968657781
1710,CHEMBL593520,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,7.522878745280337
1712,CHEMBL593184,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@@H]2C1,7.42021640338319
1714,CHEMBL592993,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,7.522878745280337
1716,CHEMBL593195,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,7.180456064458132
1718,CHEMBL592997,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,7.42021640338319
1720,CHEMBL596523,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,7.221848749616356
1722,CHEMBL593027,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,7.769551078621726
1724,CHEMBL593042,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,7.619788758288394
1726,CHEMBL593046,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,7.6777807052660805
1728,CHEMBL593080,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,7.657577319177793
1736,CHEMBL593605,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccccc3)c1)CC2,5.0
1737,CHEMBL596165,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Sc3ccccc3)c1)CC2,6.769551078621726
1738,CHEMBL592918,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(S(=O)(=O)c3ccccc3)c1)CC2,7.0655015487564325
1739,CHEMBL593204,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C)cc3)c1)CC2,7.102372908709558
1740,CHEMBL593177,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(OC)cc3)c1)CC2,6.886056647693163
1741,CHEMBL592944,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(O)cc3)c1)CC2,7.376750709602099
1742,CHEMBL593111,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(F)cc3)c1)CC2,7.036212172654444
1743,CHEMBL593205,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C(=O)O)cc3)c1)CC2,7.886056647693163
1744,CHEMBL1077350,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)C[C@@H]1C,6.301029995663981
1745,CHEMBL1077351,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C2)C[C@@H]1C,6.301029995663981
1746,CHEMBL1077352,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C2)C[C@@H]1C,6.301029995663981
1747,CHEMBL1077353,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)C[C@@H]1C,7.036212172654444
1748,CHEMBL1077354,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C2)C[C@@H]1C,7.008773924307505
1749,CHEMBL1077355,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C2)C[C@@H]1C,7.346787486224656
1750,CHEMBL1078231,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,8.397940008672037
1751,CHEMBL1077358,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,7.853871964321762
1752,CHEMBL1077359,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C1)CC2,7.823908740944319
1753,CHEMBL1077360,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,7.6020599913279625
1754,CHEMBL1077361,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C1)CC2,7.214670164989233
1755,CHEMBL1077362,CCCC[C@H]1CN(C[C@H]2CC[C@H](OCC)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,7.356547323513812
1756,CHEMBL1077363,CCCC[C@H]1CN(C[C@H]2CC[C@H](OCC)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C1)CC2,7.468521082957745
1757,CHEMBL1077364,CCCC[C@H]1CN(C[C@H]2CC[C@H](OC(C)C)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,7.638272163982407
1758,CHEMBL1077365,CCCC[C@H]1CN(C[C@H]2CC[C@H](OC3CC3)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,7.568636235841013
1759,CHEMBL1081625,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOC3)c3cccc(F)c3)C[C@@H]2C1,7.455931955649724
1760,CHEMBL1081476,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1,8.221848749616356
1761,CHEMBL1081477,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOCC3)c3cccc(F)c3)C[C@@H]2C1,7.366531544420414
1762,CHEMBL1081486,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOC3)c3cccc(F)c3)C[C@@H]2C1,7.7447274948966935
1763,CHEMBL1082191,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1,8.221848749616356
1764,CHEMBL1082201,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOCC3)c3cccc(F)c3)C[C@@H]2C1,7.522878745280337
1765,CHEMBL1082202,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3cccc(F)c3)C[C@@H]2C1,8.096910013008056
